id,activity_type,date,time_spent
8032339,join_session_live - Scheduled 1:n,"February 16,2022",20.04400969
3915976,join_session_live - Scheduled 1:n,"February 16,2022",19.88699606
4932812,Live Practice Game,"February 16,2022",0.066518348
4932812,join_group,"February 16,2022",0
3159126,join_session_live - Scheduled 1:n,"February 19,2022",19.87360476
1260777,join_session_live - Scheduled 1:n,"February 16,2022",19.80922255
2795554,Live Practice Game,"February 20,2022",1.439470549
3895324,join_session_live - Scheduled 1:n,"February 25,2022",19.79255129
6733422,homework,"February 16,2022",0.871362684
6454621,join_session_live - Scheduled 1:n,"February 16,2022",19.78798624
6733422,join_session_live - Scheduled Competition,"February 16,2022",187.7326484
720153,join_session_live - Scheduled 1:n,"January 17,2022",19.71774197
1283240,join_session_live - Scheduled 1:n,"February 16,2022",19.67141271
2275486,exit_group_section - post_details,"February 22,2022",0
6508593,join_session_live - Scheduled 1:n,"January 17,2022",19.6163862
7053240,join_session_live - Scheduled 1:n,"February 16,2022",19.59752229
8268905,join_group,"February 19,2022",0
5217048,quizon,"January 27,2022",0
7985093,join_group,"February 19,2022",0
2311092,join_session_live - Scheduled 1:n,"January 17,2022",19.56824266
63716,Live Practice Game,"January 17,2022",0.372663026
8726935,join_group,"February 11,2022",0
2434035,join_session_replay - Scheduled 1:n,"February 19,2022",11.12346393
4478055,join_session_live - Scheduled Competition,"February 16,2022",2.102667139
605105,join_group,"February 19,2022",0
8046432,join_group,"February 16,2022",0
8046432,quizon,"February 16,2022",0
8668875,exit_group_section - post_details,"February 25,2022",0
6385020,homework,"February 16,2022",2.542016898
6385020,quizon,"January 29,2022",0
6385020,quizon,"February 3,2022",0
2905703,join_group,"February 16,2022",0
3911850,exit_group_section - post_details,"February 16,2022",0
3911850,exit_group_section - post_details,"February 20,2022",0
3911850,exit_group_section - post_details,"February 22,2022",0
4272822,join_group,"January 21,2022",0
6951169,exit_group_section - post_details,"February 16,2022",0
6951169,join_session_replay - Scheduled 1:n,"February 16,2022",20.26635358
5175744,join_session_live - Scheduled 1:n,"February 2,2022",19.56476351
4949927,join_group,"February 19,2022",0
4544725,join_session_live - Scheduled 1:n,"February 16,2022",19.48654779
2906024,exit_group_section - post_details,"February 19,2022",0
4759393,join_group,"February 22,2022",0
8399187,homework,"February 16,2022",4.604698431
816915,join_session_live - Scheduled 1:n,"January 17,2022",19.47150678
4953410,join_group,"January 17,2022",0
4953410,join_session_replay - Scheduled 1:n,"January 17,2022",10.11905645
6331586,exit_group_section - post_details,"February 20,2022",0
6331586,exit_group_section - post_details,"February 25,2022",0
3502933,Live Practice Game,"February 19,2022",1.318925739
2480073,Live Practice Game,"January 17,2022",1.69190255
1316232,homework,"January 29,2022",3.685408244
3763531,join_group,"January 20,2022",0
6838526,exit_group_section - post_details,"January 17,2022",0
7132986,join_session_live - Scheduled 1:n,"February 16,2022",19.43367997
4188427,Live Practice Game,"February 14,2022",1.700360681
4188427,exit_group_section - post_details,"February 3,2022",0
5040972,Live Practice Game,"January 20,2022",0.611703953
5040972,join_group,"January 20,2022",0
5749011,join_group,"February 20,2022",0
8421581,join_session_live - Scheduled 1:n,"January 20,2022",19.31507899
2923071,exit_group_section - post_details,"January 21,2022",0
4588722,join_session_live - Scheduled 1:n,"January 17,2022",19.31253537
1819296,exit_group_section - post_details,"January 20,2022",0
1819296,join_group,"January 20,2022",0
1414339,Live Practice Game,"January 20,2022",0.993932063
2202172,join_session_live - Scheduled 1:n,"February 16,2022",19.18176717
1818528,exit_group_section - post_details,"February 11,2022",0
1818528,exit_group_section - post_details,"February 16,2022",0
3193655,join_session_live - Scheduled 1:n,"February 20,2022",19.17281925
1165344,enter_group,"February 16,2022",0
4158591,join_session_live - Scheduled 1:n,"February 19,2022",19.03482739
1165344,join_session_replay - Scheduled 1:n,"February 14,2022",4.424865703
7954646,homework,"February 16,2022",4.753418174
3120756,join_group,"February 16,2022",0
744399,Live Practice Game,"January 7,2022",0.179809073
744399,join_group,"February 16,2022",0
3213338,homework,"February 19,2022",0.667096867
746211,join_group,"February 25,2022",0
4507068,Live Practice Game,"January 17,2022",1.53052687
7619878,exit_group_section - post_details,"February 14,2022",0
208154,join_session_live - Scheduled 1:n,"February 16,2022",19.0084054
1073428,join_group,"February 16,2022",0
4861290,join_session_live - Scheduled 1:n,"January 17,2022",18.95279038
1073428,join_session_replay - Scheduled 1:n,"February 16,2022",3.499283731
5132907,join_group,"January 7,2022",0
4122982,homework,"January 7,2022",4.187526605
4122982,join_session_live - Scheduled Competition,"January 7,2022",20.95444918
4122982,join_session_live - Scheduled Competition,"January 11,2022",66.24640988
4668428,exit_group_section - post_details,"February 19,2022",0
4087332,exit_group_section - post_details,"February 22,2022",0
8506220,quizon,"February 20,2022",0
441658,join_group,"January 17,2022",0
8632259,join_session_live - Scheduled 1:n,"February 16,2022",18.91458368
441658,join_session_replay - Scheduled 1:n,"January 17,2022",29.50018131
1240221,join_session_live - Scheduled 1:n,"February 16,2022",18.89410486
5173798,join_session_replay - Scheduled 1:n,"February 16,2022",10.20131879
704292,join_session_live - Scheduled 1:n,"January 20,2022",18.87551799
5156774,join_group,"February 22,2022",0
3411255,join_session_live - Scheduled 1:n,"February 16,2022",18.85301525
1372601,exit_group_section - post_details,"February 3,2022",0
1372601,exit_group_section - post_details,"February 4,2022",0
1372601,exit_group_section - post_details,"February 11,2022",0
2847656,exit_group_section - post_details,"February 11,2022",0
2847656,join_session_replay - Scheduled 1:n,"February 19,2022",29.79010693
6926457,homework,"February 14,2022",1.094247224
2750252,exit_group_section - post_details,"January 28,2022",0
2750252,exit_group_section - post_details,"February 3,2022",0
2750252,exit_group_section - post_details,"February 22,2022",0
8412863,join_group,"February 19,2022",0
519616,quizon,"February 16,2022",0
527629,enter_group,"February 19,2022",0
2676418,join_session_live - Scheduled Competition,"February 16,2022",35.34551775
4632875,Live Practice Game,"February 19,2022",0.527112239
4632875,exit_group_section - post_details,"February 19,2022",0
2404472,Live Practice Game,"February 19,2022",0.715087714
5391287,join_session_live - Scheduled 1:n,"January 17,2022",18.77771584
5046312,homework,"February 22,2022",1.722382742
1021389,join_session_live - Scheduled 1:n,"February 16,2022",18.73837698
8244501,join_session_live - Scheduled 1:n,"January 17,2022",18.63867678
1047328,join_session_replay - Scheduled 1:n,"January 7,2022",10.61946738
1047328,join_session_replay - Scheduled 1:n,"January 20,2022",27.84332079
1955984,join_session_live - Scheduled 1:n,"January 17,2022",18.62474662
2295630,join_session_live - Scheduled 1:n,"January 17,2022",18.61628047
2637486,Live Practice Game,"February 16,2022",0.587031775
5100693,Live Practice Game,"February 19,2022",0.332575297
5100693,exit_group_section - post_details,"February 19,2022",0
1840234,Live Practice Game,"January 17,2022",1.586558982
1840234,Live Practice Game,"February 16,2022",0.459307442
1840234,homework,"February 16,2022",4.352620269
6402659,join_session_live - Scheduled 1:n,"February 20,2022",18.59799575
857341,join_session_live - Scheduled 1:n,"February 25,2022",18.58373805
8304569,join_group,"February 25,2022",0
8640335,homework,"January 17,2022",0.710657736
8092408,Live Practice Game,"February 22,2022",0.150715268
1934599,quizon,"January 17,2022",0
7807185,enter_group,"February 16,2022",0
2519320,exit_group_section - post_details,"February 16,2022",0
3023122,join_session_live - Scheduled 1:n,"February 16,2022",18.54387223
3373515,Live Practice Game,"February 16,2022",0.297659593
3373515,exit_group_section - post_details,"February 16,2022",0
1405097,exit_group_section - post_details,"February 22,2022",0
4713770,Live Practice Game,"February 19,2022",1.801136648
3399567,join_session_live - Scheduled 1:n,"February 14,2022",18.49808465
8014473,exit_group_section - post_details,"February 11,2022",0
8014473,exit_group_section - post_details,"February 16,2022",0
852307,homework,"February 16,2022",2.647085392
3600634,join_session_replay - Scheduled 1:n,"January 20,2022",19.3769372
3600634,join_session_replay - Scheduled 1:n,"February 22,2022",13.14994644
3395497,join_session_live - Scheduled 1:n,"February 19,2022",18.48000595
3255413,Live Practice Game,"February 16,2022",1.465219408
3255413,join_session_live - Scheduled Competition,"February 16,2022",74.4455252
7424981,join_group,"February 16,2022",0
8704796,quizon,"February 20,2022",0
6396203,exit_group_section - post_details,"February 16,2022",0
6396203,join_session_replay - Scheduled 1:n,"February 16,2022",4.215071617
4760973,enter_group,"February 16,2022",0
2436950,join_group,"February 16,2022",0
2348164,Live Practice Game,"February 16,2022",0.496873089
2348164,exit_group_section - post_details,"February 19,2022",0
2348164,homework,"February 16,2022",1.714561931
2348164,join_session_replay - Scheduled 1:n,"February 16,2022",19.11729716
7110802,homework,"January 7,2022",2.723755458
874061,join_session_replay - Scheduled 1:n,"January 17,2022",7.096636856
2191539,exit_group_section - post_details,"February 4,2022",0
536277,homework,"January 17,2022",3.153313451
7020864,join_session_live - Scheduled 1:n,"January 17,2022",18.4117239
1956665,join_group,"February 19,2022",0
5572026,join_session_replay - Scheduled 1:n,"January 11,2022",23.98420604
1503899,exit_group_section - post_details,"February 16,2022",0
1503899,exit_group_section - post_details,"February 19,2022",0
1503899,join_session_replay - Scheduled 1:n,"February 16,2022",26.36379467
3436998,Live Practice Game,"February 19,2022",1.661537693
8673906,exit_group_section - post_details,"January 29,2022",0
8673906,exit_group_section - post_details,"February 2,2022",0
8673906,exit_group_section - post_details,"February 11,2022",0
869317,join_group,"February 16,2022",0
3947635,join_session_live - Scheduled 1:n,"January 28,2022",18.29673425
6227111,join_session_live - Scheduled 1:n,"February 14,2022",18.27767855
6745540,exit_group_section - post_details,"February 16,2022",0
6954532,join_session_live - Scheduled Competition,"January 7,2022",23.93118078
38041,exit_group_section - post_details,"January 17,2022",0
38041,exit_group_section - post_details,"January 20,2022",0
38041,exit_group_section - post_details,"February 14,2022",0
38041,exit_group_section - post_details,"February 16,2022",0
6174131,join_session_live - Scheduled 1:n,"February 20,2022",18.19204864
1041092,exit_group_section - post_details,"February 25,2022",0
1041092,join_group,"February 20,2022",0
6887128,exit_group_section - post_details,"January 27,2022",0
3549165,Live Practice Game,"February 14,2022",1.069491254
2022202,join_group,"February 25,2022",0
7863298,homework,"January 17,2022",1.66371869
6937465,join_group,"February 19,2022",0
5062092,join_session_live - Scheduled 1:n,"February 16,2022",18.14302267
2338791,join_session_live - Scheduled 1:n,"February 16,2022",17.98612826
3559908,join_group,"February 22,2022",0
7326267,Live Practice Game,"January 20,2022",0.657028728
6090352,join_group,"February 19,2022",0
8042630,join_group,"February 20,2022",0
1304925,homework,"February 16,2022",4.690045085
5558772,join_group,"February 14,2022",0
7141532,join_session_live - Scheduled 1:n,"February 22,2022",17.95975143
2857973,join_session_replay - Scheduled 1:n,"January 29,2022",11.85644119
189643,exit_group_section - post_details,"January 29,2022",0
189643,exit_group_section - post_details,"February 11,2022",0
189643,exit_group_section - post_details,"February 19,2022",0
189643,exit_group_section - post_details,"February 22,2022",0
7519307,quizon,"February 16,2022",0
6519765,Live Practice Game,"February 19,2022",1.148116974
4168909,quizon,"January 17,2022",0
6468805,exit_group_section - post_details,"January 17,2022",0
3467457,join_session_live - Scheduled 1:n,"February 16,2022",17.88107961
3821297,Live Practice Game,"February 19,2022",1.494788714
5118243,exit_group_section - post_details,"January 27,2022",0
7064642,Live Practice Game,"February 19,2022",1.973957416
7064642,join_group,"February 14,2022",0
7064642,join_group,"February 19,2022",0
356315,exit_group_section - post_details,"January 7,2022",0
5613302,join_session_live - Scheduled 1:n,"February 14,2022",17.71804109
2479871,join_session_replay - Scheduled 1:n,"February 16,2022",18.58201258
8642196,homework,"February 22,2022",1.422455268
147166,join_session_live - Scheduled 1:n,"February 16,2022",17.634941
4522895,homework,"February 16,2022",3.382737699
6020135,join_session_live - Scheduled 1:n,"February 16,2022",17.61783705
5554799,Live Practice Game,"January 27,2022",0.58613573
5943147,exit_group_section - post_details,"February 19,2022",0
4884007,exit_group_section - post_details,"February 11,2022",0
4197365,exit_group_section - post_details,"February 14,2022",0
4197365,exit_group_section - post_details,"February 19,2022",0
4197365,exit_group_section - post_details,"February 20,2022",0
2208783,homework,"February 16,2022",1.491034437
8706230,join_session_live - Scheduled 1:n,"January 7,2022",17.60710534
5211563,join_session_live - Scheduled 1:n,"February 16,2022",17.57023261
5177014,Live Practice Game,"February 16,2022",1.073263991
8899591,join_session_replay - Scheduled 1:n,"February 2,2022",29.76266421
4104413,Live Practice Game,"January 21,2022",1.082220257
2759231,join_session_live - Scheduled 1:n,"February 25,2022",17.47013133
387615,join_session_live - Scheduled 1:n,"February 16,2022",17.4014102
3093678,join_session_replay - Scheduled 1:n,"February 16,2022",22.93677924
5548104,join_session_replay - Scheduled 1:n,"February 20,2022",26.12435476
5039059,join_session_replay - Scheduled 1:n,"February 16,2022",24.09969325
4570777,homework,"February 25,2022",2.576304278
4570777,join_session_replay - Scheduled 1:n,"February 25,2022",2.085789509
3531552,join_session_live - Scheduled 1:n,"February 16,2022",17.36997024
6065673,join_session_live - Scheduled 1:n,"January 7,2022",17.34815949
5734481,exit_group_section - post_details,"February 3,2022",0
5896185,join_session_live - Scheduled 1:n,"February 19,2022",17.34416006
103073,exit_group_section - post_details,"February 16,2022",0
103073,exit_group_section - post_details,"February 19,2022",0
103073,exit_group_section - post_details,"February 22,2022",0
8187382,join_session_replay - Scheduled 1:n,"February 19,2022",22.20107169
5580472,homework,"January 7,2022",3.190873358
3610243,join_session_live - Scheduled 1:n,"February 16,2022",17.2960655
7137105,homework,"February 25,2022",4.710201308
2622628,join_group,"February 16,2022",0
3862959,join_session_live - Scheduled 1:n,"February 16,2022",17.06425222
2622628,join_session_replay - Scheduled 1:n,"February 16,2022",26.36920547
2622628,quizon,"February 16,2022",0
5885498,join_session_replay - Scheduled 1:n,"February 16,2022",9.048842665
1628642,exit_group_section - post_details,"February 16,2022",0
653,exit_group_section - post_details,"February 25,2022",0
6149560,exit_group_section - post_details,"February 16,2022",0
6149560,homework,"February 16,2022",2.024937872
6149560,join_group,"February 16,2022",0
3093678,join_session_live - Scheduled 1:n,"January 29,2022",17.05474474
4373414,quizon,"February 19,2022",0
8867727,exit_group_section - post_details,"January 20,2022",0
3829196,join_session_live - Scheduled 1:n,"February 19,2022",16.96100649
5735223,exit_group_section - post_details,"February 14,2022",0
5735223,exit_group_section - post_details,"February 16,2022",0
5735223,join_session_live - Scheduled Competition,"February 16,2022",23.78024259
5156658,join_session_live - Scheduled 1:n,"January 21,2022",16.93886036
4503188,enter_group,"January 17,2022",0
4503188,join_group,"February 19,2022",0
4844689,join_session_live - Scheduled 1:n,"February 16,2022",16.89439138
220140,exit_group_section - post_details,"February 16,2022",0
967590,join_session_live - Scheduled 1:n,"January 7,2022",16.85432574
2715382,join_session_live - Scheduled 1:n,"February 20,2022",16.84789545
7496553,join_group,"February 22,2022",0
1631099,join_session_replay - Scheduled 1:n,"February 16,2022",26.97649662
5916568,join_session_live - Scheduled 1:n,"January 17,2022",16.82123681
2673495,join_group,"February 16,2022",0
5472824,join_session_replay - Scheduled 1:n,"February 19,2022",9.593643071
1345231,join_group,"February 14,2022",0
1113459,join_session_live - Scheduled 1:n,"January 17,2022",16.8033384
2226900,Live Practice Game,"February 19,2022",1.657053296
4959072,Live Practice Game,"February 19,2022",0.571814976
4959072,enter_group,"February 16,2022",0
4959072,join_group,"February 16,2022",0
4787580,exit_group_section - post_details,"February 25,2022",0
1961628,Live Practice Game,"February 14,2022",1.972086097
8314276,join_session_live - Scheduled Competition,"February 19,2022",49.99454176
5999670,join_session_live - Scheduled 1:n,"February 16,2022",16.78364071
8017074,homework,"January 17,2022",4.095564815
6145405,join_session_live - Scheduled 1:n,"January 17,2022",16.51459182
2275604,exit_group_section - post_details,"January 17,2022",0
2275604,exit_group_section - post_details,"February 14,2022",0
2224454,join_session_live - Scheduled 1:n,"February 16,2022",16.42494504
6271736,join_session_live - Scheduled 1:n,"January 17,2022",16.34941109
4390840,exit_group_section - post_details,"February 22,2022",0
4269634,join_session_live - Scheduled 1:n,"January 7,2022",16.28009542
6048789,join_group,"February 16,2022",0
2041764,join_session_live - Scheduled 1:n,"February 16,2022",16.25495199
6048789,join_session_replay - Scheduled 1:n,"February 16,2022",21.81366252
6048789,quizon,"February 16,2022",0
7069684,exit_group_section - post_details,"February 20,2022",0
1529794,join_group,"February 3,2022",0
6927206,join_session_replay - Scheduled 1:n,"February 16,2022",28.38895761
5288648,join_session_live - Scheduled 1:n,"January 17,2022",16.21721006
7527650,join_session_live - Scheduled 1:n,"January 21,2022",15.89978185
3914406,join_group,"February 16,2022",0
3914406,join_session_live - Scheduled Competition,"February 16,2022",61.48643935
8866371,homework,"January 7,2022",3.3629572
2897790,join_session_live - Scheduled 1:n,"February 16,2022",15.73821639
7883702,exit_group_section - post_details,"February 16,2022",0
7883702,exit_group_section - post_details,"February 19,2022",0
7883702,exit_group_section - post_details,"February 20,2022",0
7883702,join_group,"February 19,2022",0
352436,homework,"February 19,2022",0.684262267
4214102,join_session_live - Scheduled 1:n,"January 7,2022",15.71897238
1927669,join_session_replay - Scheduled 1:n,"February 19,2022",8.757625617
5105493,quizon,"February 4,2022",0
8401862,homework,"February 16,2022",2.38790406
8401862,join_session_replay - Scheduled 1:n,"February 16,2022",25.48898064
7848117,Live Practice Game,"February 11,2022",1.202086032
7848117,exit_group_section - post_details,"February 11,2022",0
7848117,exit_group_section - post_details,"February 25,2022",0
5237799,join_session_live - Scheduled 1:n,"February 16,2022",15.43744922
3838947,join_session_live - Scheduled 1:n,"February 20,2022",15.42129442
1926303,join_session_live - Scheduled 1:n,"January 17,2022",15.40140261
701581,Live Practice Game,"January 17,2022",1.002415917
701581,exit_group_section - post_details,"January 17,2022",0
3989140,exit_group_section - post_details,"February 14,2022",0
7466986,exit_group_section - post_details,"February 14,2022",0
5207446,exit_group_section - post_details,"February 3,2022",0
5207446,exit_group_section - post_details,"February 4,2022",0
5207446,exit_group_section - post_details,"February 16,2022",0
5207446,exit_group_section - post_details,"February 19,2022",0
8524386,exit_group_section - post_details,"February 14,2022",0
8524386,exit_group_section - post_details,"February 16,2022",0
8524386,exit_group_section - post_details,"February 19,2022",0
8524386,join_group,"February 14,2022",0
8524386,join_group,"February 16,2022",0
4201687,exit_group_section - post_details,"February 16,2022",0
4201687,join_group,"February 16,2022",0
5549736,homework,"February 16,2022",1.796176336
2479635,join_session_replay - Scheduled 1:n,"February 19,2022",29.64106635
5360256,Live Practice Game,"February 19,2022",1.714045377
2526856,exit_group_section - post_details,"February 16,2022",0
4490358,join_session_live - Scheduled 1:n,"January 21,2022",15.32683187
4561623,join_session_live - Scheduled 1:n,"February 16,2022",15.22469233
6799655,exit_group_section - post_details,"February 16,2022",0
8614597,exit_group_section - post_details,"January 28,2022",0
2883612,join_session_live - Scheduled 1:n,"February 16,2022",15.20116189
8177267,join_session_live - Scheduled 1:n,"February 20,2022",15.1890644
5995481,exit_group_section - post_details,"February 3,2022",0
5995481,exit_group_section - post_details,"February 20,2022",0
5995481,join_group,"February 3,2022",0
7928276,join_session_live - Scheduled 1:n,"February 19,2022",15.07943518
1058070,join_session_replay - Scheduled 1:n,"February 19,2022",6.550024122
7237517,join_session_live - Scheduled 1:n,"February 4,2022",15.07370467
1951784,exit_group_section - post_details,"February 16,2022",0
1951784,exit_group_section - post_details,"February 19,2022",0
1951784,exit_group_section - post_details,"February 20,2022",0
5316838,join_session_live - Scheduled 1:n,"February 3,2022",15.07174207
8183175,join_session_live - Scheduled 1:n,"January 7,2022",15.03589692
1951784,join_session_replay - Scheduled 1:n,"February 16,2022",8.048276803
2718663,join_session_replay - Scheduled 1:n,"February 25,2022",14.33016122
654401,exit_group_section - post_details,"January 17,2022",0
7435783,join_session_live - Scheduled 1:n,"January 4,2022",15.03401405
4785102,join_session_live - Scheduled Competition,"February 22,2022",56.33568186
2944996,Live Practice Game,"February 16,2022",0.546004124
2944996,Live Practice Game,"February 19,2022",0.265768858
2944996,exit_group_section - post_details,"February 16,2022",0
2944996,homework,"February 16,2022",1.183548258
3624530,quizon,"January 21,2022",0
3432350,join_group,"February 25,2022",0
6237694,Live Practice Game,"January 17,2022",1.194437833
6954988,exit_group_section - post_details,"January 7,2022",0
3525207,exit_group_section - post_details,"February 22,2022",0
8185962,join_group,"February 19,2022",0
2487017,join_session_live - Scheduled Competition,"February 16,2022",81.42886817
1374344,join_session_live - Scheduled 1:n,"February 20,2022",14.98078386
38360,exit_group_section - post_details,"January 17,2022",0
38360,join_session_replay - Scheduled 1:n,"January 17,2022",29.58560459
7068474,Live Practice Game,"January 17,2022",1.145229214
1733842,join_group,"January 29,2022",0
4918796,exit_group_section - post_details,"February 19,2022",0
4970291,Live Practice Game,"February 25,2022",0.690775251
5390277,quizon,"February 25,2022",0
192325,join_session_replay - Scheduled 1:n,"January 17,2022",1.854511684
2350413,homework,"January 17,2022",3.324928032
1034336,exit_group_section - post_details,"February 22,2022",0
1034336,exit_group_section - post_details,"February 25,2022",0
3285073,Live Practice Game,"February 20,2022",0.889340872
662121,join_session_live - Scheduled 1:n,"January 17,2022",14.93527655
1875071,join_session_live - Scheduled 1:n,"February 19,2022",14.81525073
5584507,join_session_live - Scheduled Competition,"January 27,2022",58.304632
3101151,join_session_live - Scheduled Competition,"February 25,2022",39.73473398
1646340,join_session_replay - Scheduled 1:n,"February 19,2022",24.95713018
2078058,join_session_live - Scheduled 1:n,"January 20,2022",14.80980492
305765,exit_group_section - post_details,"February 16,2022",0
2761240,join_session_replay - Scheduled 1:n,"February 3,2022",13.21022615
5289320,join_session_replay - Scheduled 1:n,"February 16,2022",19.63336733
8239171,join_session_replay - Scheduled 1:n,"February 22,2022",5.723211827
7240445,homework,"February 3,2022",4.319992009
4170395,join_session_replay - Scheduled 1:n,"February 11,2022",26.26419824
5343019,join_session_replay - Scheduled 1:n,"February 19,2022",12.62194344
4526842,join_group,"February 25,2022",0
709633,join_session_replay - Scheduled 1:n,"February 22,2022",2.572042885
5517886,join_session_live - Scheduled 1:n,"February 16,2022",14.77819028
858902,join_group,"February 19,2022",0
2459939,exit_group_section - post_details,"February 16,2022",0
2519809,join_session_live - Scheduled 1:n,"February 4,2022",14.51951627
7890557,join_session_live - Scheduled 1:n,"January 7,2022",14.39620555
4833148,join_session_replay - Scheduled 1:n,"February 16,2022",14.44969335
8112217,exit_group_section - post_details,"February 3,2022",0
5281599,exit_group_section - post_details,"February 19,2022",0
5281599,join_group,"February 19,2022",0
4194736,join_session_live - Scheduled 1:n,"February 19,2022",14.36916732
8585796,join_session_live - Scheduled 1:n,"February 16,2022",14.35324777
5960667,quizon,"January 21,2022",0
3380978,Live Practice Game,"February 22,2022",0.525559669
2856887,join_session_live - Scheduled 1:n,"February 16,2022",14.14459287
5688704,join_session_replay - Scheduled 1:n,"February 19,2022",19.80866469
7578894,exit_group_section - post_details,"February 16,2022",0
6267664,join_session_replay - Scheduled 1:n,"February 19,2022",12.82480226
5275565,join_group,"February 25,2022",0
7867174,join_group,"February 20,2022",0
8606187,join_group,"January 29,2022",0
510867,exit_group_section - post_details,"February 20,2022",0
8711707,join_session_live - Scheduled 1:n,"February 16,2022",14.09701511
6694020,homework,"February 19,2022",2.088666108
6984675,exit_group_section - post_details,"February 16,2022",0
3891961,Live Practice Game,"February 25,2022",0.225640078
6545736,join_session_replay - Scheduled 1:n,"February 16,2022",5.627994423
8179766,Live Practice Game,"February 19,2022",0.826056486
5137274,Live Practice Game,"February 16,2022",0.718125347
5137274,join_group,"February 16,2022",0
8024470,join_session_replay - Scheduled 1:n,"February 11,2022",16.19631478
8024470,join_session_replay - Scheduled 1:n,"February 16,2022",22.7732981
7291820,Live Practice Game,"February 16,2022",1.35523331
7291820,join_group,"February 16,2022",0
1687088,join_session_replay - Scheduled 1:n,"February 16,2022",5.668889813
2591729,join_session_live - Scheduled 1:n,"February 16,2022",14.03334256
8669771,Live Practice Game,"February 16,2022",1.952765806
8669771,join_group,"February 16,2022",0
4658992,join_session_replay - Scheduled 1:n,"January 7,2022",11.45525995
5032327,exit_group_section - post_details,"January 17,2022",0
2063899,join_session_replay - Scheduled 1:n,"February 16,2022",8.246366969
428914,exit_group_section - post_details,"February 22,2022",0
950480,exit_group_section - post_details,"February 19,2022",0
950480,exit_group_section - post_details,"February 20,2022",0
4867504,Live Practice Game,"February 16,2022",1.394386687
4867504,homework,"February 16,2022",4.684698815
4867504,join_group,"February 16,2022",0
4867504,join_session_replay - Scheduled 1:n,"February 16,2022",0.422899588
4867504,quizon,"February 16,2022",0
4001325,exit_group_section - post_details,"January 21,2022",0
6508645,join_session_live - Scheduled 1:n,"February 16,2022",14.00525373
7683338,join_session_live - Scheduled Competition,"February 16,2022",32.95418878
3559603,quizon,"February 25,2022",0
7944846,quizon,"February 20,2022",0
4013493,join_group,"February 16,2022",0
4013493,join_session_replay - Scheduled 1:n,"February 16,2022",17.1196501
6812647,Live Practice Game,"February 14,2022",0.26415857
6812647,Live Practice Game,"February 25,2022",1.187165167
6812647,exit_group_section - post_details,"February 14,2022",0
6812647,exit_group_section - post_details,"February 16,2022",0
6812647,exit_group_section - post_details,"February 19,2022",0
6812647,exit_group_section - post_details,"February 22,2022",0
6812647,exit_group_section - post_details,"February 25,2022",0
977227,Live Practice Game,"February 19,2022",0.405074798
2939496,join_session_live - Scheduled 1:n,"February 14,2022",13.99732958
977227,join_session_replay - Scheduled 1:n,"February 19,2022",14.21153057
3202177,join_group,"January 29,2022",0
8037746,quizon,"January 11,2022",0
3938827,Live Practice Game,"February 19,2022",1.046157228
3938827,enter_group,"February 4,2022",0
3938827,enter_group,"February 19,2022",0
3938827,exit_group_section - post_details,"February 11,2022",0
7092631,Live Practice Game,"February 19,2022",1.031187155
545198,join_group,"February 16,2022",0
4869860,homework,"January 7,2022",4.693809306
982979,join_session_live - Scheduled 1:n,"February 16,2022",13.98303925
7949910,exit_group_section - post_details,"February 16,2022",0
5707327,join_session_replay - Scheduled 1:n,"February 16,2022",8.636355328
7120557,Live Practice Game,"February 19,2022",0.749389715
6802376,homework,"February 16,2022",2.702303127
7984008,Live Practice Game,"February 19,2022",0.223351286
4869311,join_group,"February 19,2022",0
8694940,join_session_replay - Scheduled 1:n,"February 19,2022",5.843741934
91575,join_session_live - Scheduled 1:n,"February 16,2022",13.94536164
885626,join_session_live - Scheduled 1:n,"February 19,2022",13.8888578
6520843,exit_group_section - post_details,"February 3,2022",0
6520843,exit_group_section - post_details,"February 4,2022",0
445166,homework,"February 19,2022",0.094968392
19782,join_group,"January 17,2022",0
710215,exit_group_section - post_details,"February 11,2022",0
710215,exit_group_section - post_details,"February 16,2022",0
6318415,homework,"February 14,2022",0.161463665
7728030,join_session_replay - Scheduled 1:n,"February 3,2022",17.16438099
4871946,homework,"January 29,2022",0.900794781
2299079,homework,"January 27,2022",1.083948248
3356362,join_group,"February 14,2022",0
6992571,join_group,"February 19,2022",0
8651712,exit_group_section - post_details,"January 27,2022",0
8651712,exit_group_section - post_details,"January 28,2022",0
8651712,exit_group_section - post_details,"February 14,2022",0
8651712,exit_group_section - post_details,"February 16,2022",0
8651712,quizon,"January 27,2022",0
8651712,quizon,"February 16,2022",0
8098626,exit_group_section - post_details,"January 20,2022",0
4061777,quizon,"January 27,2022",0
4900413,quizon,"January 28,2022",0
4673024,join_session_replay - Scheduled 1:n,"January 27,2022",6.339599119
2642314,join_group,"February 16,2022",0
5458931,join_session_live - Scheduled Competition,"January 17,2022",12.9004156
4094824,homework,"January 7,2022",0.707649782
5112037,join_session_live - Scheduled 1:n,"February 22,2022",13.85120866
1757224,join_group,"February 19,2022",0
4278049,join_session_replay - Scheduled 1:n,"January 17,2022",28.8048741
7432961,exit_group_section - post_details,"February 3,2022",0
7432961,exit_group_section - post_details,"February 11,2022",0
3504326,join_group,"February 16,2022",0
1469356,join_session_replay - Scheduled 1:n,"February 14,2022",15.89905291
6483416,join_group,"February 16,2022",0
